cust_id,recency,frequency,monetary,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Avg_M
267609,730.0,4,14442.35,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
267624,882.0,3,11503.05,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
267671,843.0,4,10168.21,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
267677,848.0,4,13260.0,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
267805,667.0,3,10087.545,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268012,878.0,3,9935.055,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268205,699.0,3,13677.689999999999,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268226,640.0,3,13805.869999999999,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268243,728.0,4,13673.27,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268301,911.0,4,14325.22,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268477,699.0,3,10562.695,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268500,727.0,4,10080.915,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268567,660.0,4,10417.94,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268660,850.0,4,13789.295,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268744,696.0,4,10617.945,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268813,700.0,4,12240.085,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268830,843.0,3,10663.25,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268935,882.0,3,10551.645,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
268981,695.0,4,12602.525,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269100,883.0,4,13603.654999999999,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269194,843.0,4,13884.325,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269403,667.0,4,13809.185,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269472,721.0,4,13725.205,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269517,701.0,3,13768.300000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269561,721.0,4,11634.545,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269696,851.0,3,10985.91,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269771,701.0,3,12129.585000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269821,640.0,3,9876.49,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
269861,639.0,4,9784.775,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
270150,814.0,4,15109.77,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
270182,758.0,3,14282.125,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
270302,642.0,3,12415.78,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
270438,885.0,3,10128.43,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
270613,815.0,3,10339.485,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271018,911.0,3,10247.77,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271174,880.0,3,11189.23,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271262,692.0,3,12059.970000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271286,815.0,3,10951.654999999999,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271568,698.0,3,12553.905,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271604,912.0,3,9936.16,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271672,664.0,3,9878.7,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
271900,879.0,3,10525.125,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272023,816.0,3,10448.880000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272223,793.0,3,13127.4,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272396,701.0,3,11171.55,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272551,787.0,3,11456.64,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272735,753.0,3,12594.789999999999,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
272932,818.0,3,10658.83,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273516,850.0,3,10145.005000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273612,663.0,3,14692.079999999998,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273739,753.0,3,10209.095,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273849,752.0,3,15056.73,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273894,641.0,3,11978.2,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
273969,665.0,3,10456.615,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274053,845.0,3,11047.79,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274057,729.0,3,13711.945,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274406,816.0,3,11780.405,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274420,698.0,3,10598.055,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274537,669.0,3,9918.48,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274675,700.0,3,10836.735,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
274914,727.0,3,14978.275,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
275045,883.0,3,11798.085000000001,2,2,3,2.02.03.0,7,Loyal,8173.856144781144
266917,729.0,4,15231.32,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
267780,846.0,4,22126.52,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
267813,729.0,3,17687.735,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
267980,761.0,4,26471.38,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
268377,753.0,4,17287.725,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
268605,883.0,4,25463.620000000003,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
268645,660.0,3,16840.2,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
268898,820.0,4,21858.005,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269205,700.0,4,16792.684999999998,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269211,906.0,4,18846.88,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269293,877.0,4,17979.455,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269940,819.0,4,17559.555,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269941,731.0,4,16239.08,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
269982,789.0,4,16881.085,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
270051,700.0,4,15990.455,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
270233,759.0,4,15853.435000000001,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
272820,663.0,3,15213.64,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
272921,722.0,3,15421.380000000001,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
273616,884.0,3,16834.675,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
275079,726.0,3,16155.099999999999,2,2,4,2.02.04.0,8,Can't Loose Them,8173.856144781144
267499,793.0,5,4730.505,2,3,1,2.03.01.0,6,Potential,12267.26375
268157,730.0,5,4469.725,2,3,1,2.03.01.0,6,Potential,12267.26375
270657,911.0,4,1781.26,2,3,1,2.03.01.0,6,Potential,12267.26375
270802,822.0,5,3782.415,2,3,1,2.03.01.0,6,Potential,12267.26375
270828,661.0,5,5550.415,2,3,1,2.03.01.0,6,Potential,12267.26375
271183,641.0,4,5133.83,2,3,1,2.03.01.0,6,Potential,12267.26375
271311,731.0,4,4199.0,2,3,1,2.03.01.0,6,Potential,12267.26375
271639,877.0,4,5057.585,2,3,1,2.03.01.0,6,Potential,12267.26375
272521,751.0,4,5100.68,2,3,1,2.03.01.0,6,Potential,12267.26375
272535,816.0,4,4253.145,2,3,1,2.03.01.0,6,Potential,12267.26375
272549,788.0,4,4685.200000000001,2,3,1,2.03.01.0,6,Potential,12267.26375
273225,696.0,4,3377.985,2,3,1,2.03.01.0,6,Potential,12267.26375
273399,732.0,4,4713.929999999999,2,3,1,2.03.01.0,6,Potential,12267.26375
273588,697.0,4,5162.5599999999995,2,3,1,2.03.01.0,6,Potential,12267.26375
273781,661.0,4,4632.16,2,3,1,2.03.01.0,6,Potential,12267.26375
273914,789.0,4,3961.425,2,3,1,2.03.01.0,6,Potential,12267.26375
273951,759.0,4,5058.69,2,3,1,2.03.01.0,6,Potential,12267.26375
274493,659.0,4,2945.9300000000003,2,3,1,2.03.01.0,6,Potential,12267.26375
274986,663.0,4,4722.77,2,3,1,2.03.01.0,6,Potential,12267.26375
266986,638.0,5,9474.269999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
266992,663.0,5,8714.029999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
267148,847.0,5,8188.049999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
267199,762.0,5,8448.83,2,3,2,2.03.02.0,7,Loyal,12267.26375
267503,845.0,5,9033.375,2,3,2,2.03.02.0,7,Loyal,12267.26375
268126,755.0,5,9335.04,2,3,2,2.03.02.0,7,Loyal,12267.26375
268339,642.0,5,8329.49,2,3,2,2.03.02.0,7,Loyal,12267.26375
268445,725.0,5,8067.6050000000005,2,3,2,2.03.02.0,7,Loyal,12267.26375
268506,754.0,5,8073.129999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
268952,756.0,5,7463.17,2,3,2,2.03.02.0,7,Loyal,12267.26375
269085,792.0,5,9579.245,2,3,2,2.03.02.0,7,Loyal,12267.26375
269140,762.0,5,7414.55,2,3,2,2.03.02.0,7,Loyal,12267.26375
269623,849.0,5,7990.255,2,3,2,2.03.02.0,7,Loyal,12267.26375
269728,792.0,5,6496.295,2,3,2,2.03.02.0,7,Loyal,12267.26375
269837,670.0,5,8547.175,2,3,2,2.03.02.0,7,Loyal,12267.26375
269888,695.0,5,5824.455,2,3,2,2.03.02.0,7,Loyal,12267.26375
270113,642.0,5,9180.34,2,3,2,2.03.02.0,7,Loyal,12267.26375
270285,751.0,5,9701.9,2,3,2,2.03.02.0,7,Loyal,12267.26375
270291,701.0,5,7868.705,2,3,2,2.03.02.0,7,Loyal,12267.26375
270549,662.0,4,9520.68,2,3,2,2.03.02.0,7,Loyal,12267.26375
270653,732.0,5,8656.57,2,3,2,2.03.02.0,7,Loyal,12267.26375
270694,883.0,5,8075.34,2,3,2,2.03.02.0,7,Loyal,12267.26375
270751,816.0,4,9318.465,2,3,2,2.03.02.0,7,Loyal,12267.26375
270786,844.0,4,6769.23,2,3,2,2.03.02.0,7,Loyal,12267.26375
270881,791.0,5,6909.5650000000005,2,3,2,2.03.02.0,7,Loyal,12267.26375
270920,885.0,5,9161.555,2,3,2,2.03.02.0,7,Loyal,12267.26375
270975,791.0,4,8117.33,2,3,2,2.03.02.0,7,Loyal,12267.26375
270981,642.0,5,8714.029999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
271036,700.0,5,5803.46,2,3,2,2.03.02.0,7,Loyal,12267.26375
271085,641.0,5,8511.815,2,3,2,2.03.02.0,7,Loyal,12267.26375
271098,878.0,5,6029.985,2,3,2,2.03.02.0,7,Loyal,12267.26375
271150,639.0,4,9442.224999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
271179,756.0,4,7518.42,2,3,2,2.03.02.0,7,Loyal,12267.26375
271292,817.0,5,8982.545,2,3,2,2.03.02.0,7,Loyal,12267.26375
271338,844.0,4,6743.8150000000005,2,3,2,2.03.02.0,7,Loyal,12267.26375
271489,885.0,5,5643.235,2,3,2,2.03.02.0,7,Loyal,12267.26375
271705,846.0,4,6301.8150000000005,2,3,2,2.03.02.0,7,Loyal,12267.26375
271937,849.0,5,6095.18,2,3,2,2.03.02.0,7,Loyal,12267.26375
271981,668.0,4,7722.845,2,3,2,2.03.02.0,7,Loyal,12267.26375
272278,813.0,5,6510.66,2,3,2,2.03.02.0,7,Loyal,12267.26375
272295,783.0,4,7409.025,2,3,2,2.03.02.0,7,Loyal,12267.26375
272306,907.0,4,9288.63,2,3,2,2.03.02.0,7,Loyal,12267.26375
272313,754.0,4,7747.155,2,3,2,2.03.02.0,7,Loyal,12267.26375
272326,756.0,5,7658.755,2,3,2,2.03.02.0,7,Loyal,12267.26375
272337,699.0,4,6663.15,2,3,2,2.03.02.0,7,Loyal,12267.26375
272353,905.0,4,8895.25,2,3,2,2.03.02.0,7,Loyal,12267.26375
272564,817.0,4,8132.8,2,3,2,2.03.02.0,7,Loyal,12267.26375
272632,670.0,4,5782.465,2,3,2,2.03.02.0,7,Loyal,12267.26375
272665,844.0,5,9016.800000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
272752,721.0,4,6351.54,2,3,2,2.03.02.0,7,Loyal,12267.26375
273065,910.0,5,7525.05,2,3,2,2.03.02.0,7,Loyal,12267.26375
273110,729.0,4,6539.39,2,3,2,2.03.02.0,7,Loyal,12267.26375
273113,815.0,5,7826.715,2,3,2,2.03.02.0,7,Loyal,12267.26375
273317,784.0,5,9466.535,2,3,2,2.03.02.0,7,Loyal,12267.26375
273378,907.0,4,7500.74,2,3,2,2.03.02.0,7,Loyal,12267.26375
273771,814.0,4,8430.045,2,3,2,2.03.02.0,7,Loyal,12267.26375
273848,786.0,5,9041.11,2,3,2,2.03.02.0,7,Loyal,12267.26375
273875,782.0,4,8802.43,2,3,2,2.03.02.0,7,Loyal,12267.26375
273937,754.0,4,8788.064999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
273976,660.0,4,8477.56,2,3,2,2.03.02.0,7,Loyal,12267.26375
273988,670.0,5,8462.09,2,3,2,2.03.02.0,7,Loyal,12267.26375
274010,880.0,5,8708.505000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
274071,662.0,4,8948.29,2,3,2,2.03.02.0,7,Loyal,12267.26375
274117,820.0,4,8183.629999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
274181,638.0,4,7451.015,2,3,2,2.03.02.0,7,Loyal,12267.26375
274223,843.0,4,7438.860000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
274229,792.0,4,6421.155000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
274294,847.0,4,6222.255,2,3,2,2.03.02.0,7,Loyal,12267.26375
274323,756.0,4,8949.395,2,3,2,2.03.02.0,7,Loyal,12267.26375
274427,814.0,5,6122.805,2,3,2,2.03.02.0,7,Loyal,12267.26375
274476,639.0,4,6692.985,2,3,2,2.03.02.0,7,Loyal,12267.26375
274543,822.0,5,9263.215,2,3,2,2.03.02.0,7,Loyal,12267.26375
274590,881.0,5,7496.32,2,3,2,2.03.02.0,7,Loyal,12267.26375
274708,752.0,5,7209.02,2,3,2,2.03.02.0,7,Loyal,12267.26375
274740,788.0,5,6246.5650000000005,2,3,2,2.03.02.0,7,Loyal,12267.26375
274822,849.0,4,8696.35,2,3,2,2.03.02.0,7,Loyal,12267.26375
274833,850.0,4,5938.27,2,3,2,2.03.02.0,7,Loyal,12267.26375
274852,880.0,5,6831.110000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
274869,820.0,4,6770.334999999999,2,3,2,2.03.02.0,7,Loyal,12267.26375
274930,666.0,4,9465.43,2,3,2,2.03.02.0,7,Loyal,12267.26375
275052,812.0,5,5824.455,2,3,2,2.03.02.0,7,Loyal,12267.26375
275083,664.0,4,7388.030000000001,2,3,2,2.03.02.0,7,Loyal,12267.26375
275111,699.0,4,7154.875,2,3,2,2.03.02.0,7,Loyal,12267.26375
275119,905.0,5,8958.235,2,3,2,2.03.02.0,7,Loyal,12267.26375
275144,668.0,4,7353.775,2,3,2,2.03.02.0,7,Loyal,12267.26375
275247,731.0,4,8959.34,2,3,2,2.03.02.0,7,Loyal,12267.26375
267236,727.0,5,12851.15,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267257,904.0,5,12724.074999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267260,816.0,5,14234.61,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267470,662.0,5,10063.235,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267480,783.0,5,14798.16,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267568,670.0,5,13806.974999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267700,875.0,5,11111.880000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267718,820.0,5,13648.96,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
267771,823.0,5,12425.725,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268043,823.0,5,12518.545,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268049,641.0,5,13681.005,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268131,698.0,5,12898.664999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268289,908.0,5,15129.66,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268327,728.0,5,11153.87,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268493,879.0,5,9905.22,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268526,692.0,5,10738.39,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268560,696.0,5,10482.03,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268600,761.0,5,14647.880000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268812,664.0,5,13681.005000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268992,722.0,5,11697.529999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
268994,731.0,5,11662.17,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269091,782.0,5,12268.815,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269118,845.0,5,14254.5,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269474,663.0,5,13331.825,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269506,640.0,5,12890.93,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269511,879.0,5,11951.68,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269577,879.0,5,12862.2,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269802,823.0,5,12947.285,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269830,660.0,5,10253.294999999998,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
269852,878.0,5,12926.289999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270141,846.0,5,10063.235,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270156,817.0,5,13098.67,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270296,782.0,5,13308.62,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270480,724.0,4,10108.54,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270494,721.0,4,12248.925,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270553,823.0,4,12247.82,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270584,793.0,5,14382.68,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270623,732.0,4,13613.6,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270682,814.0,4,10079.81,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270834,663.0,5,11784.825,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270839,669.0,4,9915.164999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270850,817.0,5,10897.51,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270938,785.0,5,12467.715,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
270978,884.0,5,14297.595,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271080,731.0,5,14584.895,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271185,783.0,4,11738.415,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271191,816.0,5,13197.015,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271207,844.0,4,10171.525,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271225,700.0,5,12887.615000000002,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271318,693.0,5,13286.52,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271404,848.0,5,11399.18,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271405,906.0,4,11869.91,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271488,639.0,5,12124.06,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271523,722.0,5,10834.525000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271527,638.0,5,13664.43,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271581,670.0,5,12581.53,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271614,728.0,4,12623.52,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271718,664.0,5,11573.77,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271733,783.0,5,11538.41,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271772,783.0,4,14490.970000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271788,725.0,4,13046.735,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271866,821.0,4,11158.29,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271885,641.0,5,10108.539999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271950,753.0,4,13434.59,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271970,759.0,4,10967.125,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
271987,874.0,5,13915.265,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272043,752.0,4,10889.775000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272054,659.0,4,15064.465,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272116,759.0,5,10887.565,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272117,701.0,4,10687.56,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272189,910.0,5,13011.375,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272244,814.0,5,12630.15,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272363,669.0,5,10519.599999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272417,728.0,5,11930.685,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272425,882.0,4,14504.23,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272476,640.0,4,11131.77,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272487,822.0,4,13125.189999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272498,759.0,5,12984.855,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272593,727.0,5,13330.72,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272655,847.0,5,12868.83,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272679,793.0,5,9914.06,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272699,904.0,5,13688.74,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272777,910.0,4,15052.310000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272886,662.0,5,12473.24,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
272961,666.0,5,9879.805,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273017,691.0,5,12223.51,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273025,700.0,4,11998.09,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273032,666.0,5,12205.83,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273222,641.0,4,14370.525000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273273,721.0,5,14652.3,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273444,751.0,4,14686.555,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273452,641.0,5,12704.185,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273463,907.0,4,13822.445,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273583,907.0,4,12132.9,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273606,906.0,5,11019.06,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273714,820.0,5,14780.48,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273726,641.0,5,13090.935000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273760,667.0,4,10587.005000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273793,699.0,4,13142.869999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273906,816.0,4,10490.869999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273959,692.0,4,9845.55,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273992,723.0,5,14283.23,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
273993,668.0,4,10864.36,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274023,792.0,5,11220.17,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274042,909.0,5,12183.730000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274081,912.0,5,11238.955,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274138,911.0,4,9856.6,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274232,761.0,5,13704.21,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274357,666.0,5,10878.725,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274364,785.0,5,13842.335000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274478,782.0,5,13324.09,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274494,721.0,5,9844.445,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274551,881.0,5,12275.445,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274625,761.0,4,13336.244999999999,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274736,670.0,4,9810.19,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274798,753.0,4,11699.74,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
274861,723.0,5,14742.91,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275006,784.0,4,10821.265,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275011,816.0,4,10566.01,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275051,849.0,4,15005.900000000001,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275168,761.0,4,10442.25,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275210,788.0,5,11506.365,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
275231,907.0,5,14525.225,2,3,3,2.03.03.0,8,Can't Loose Them,12267.26375
266806,815.0,6,20229.235,2,3,4,2.03.04.0,9,Gold,12267.26375
266865,755.0,5,18380.57,2,3,4,2.03.04.0,9,Gold,12267.26375
266987,851.0,5,24713.325,2,3,4,2.03.04.0,9,Gold,12267.26375
267017,728.0,5,16302.065,2,3,4,2.03.04.0,9,Gold,12267.26375
267540,785.0,5,18194.93,2,3,4,2.03.04.0,9,Gold,12267.26375
267693,883.0,5,15520.829999999998,2,3,4,2.03.04.0,9,Gold,12267.26375
267826,823.0,5,19294.405,2,3,4,2.03.04.0,9,Gold,12267.26375
